timestamp,datetime_utc,longUsd,shortUsd,totalUsd
1773259200000,2026-03-11T20:00:00.000Z,26519.17144,0,26519.17144
1773261000000,2026-03-11T20:30:00.000Z,563.5922,5933.4009,6496.9931
1773262800000,2026-03-11T21:00:00.000Z,9302.0793,28019.2433,37321.3226
1773264600000,2026-03-11T21:30:00.000Z,0,3250.107,3250.107
1773266400000,2026-03-11T22:00:00.000Z,1722.6302,57669.20316,59391.83336
1773268200000,2026-03-11T22:30:00.000Z,162479.13946,1549.8252,164028.96466
1773270000000,2026-03-11T23:00:00.000Z,3021.825,3030.0165,6051.8415
1773271800000,2026-03-11T23:30:00.000Z,958471.85612,702.773,959174.62912
1773273600000,2026-03-12T00:00:00.000Z,1543.1476,6466.1362,8009.2838
1773275400000,2026-03-12T00:30:00.000Z,977.802,4357.0624,5334.8643999999995
1773277200000,2026-03-12T01:00:00.000Z,860226.80536,0,860226.80536
1773279000000,2026-03-12T01:30:00.000Z,240070.80965,82104.1534,322174.96305
1773280800000,2026-03-12T02:00:00.000Z,1230234.10737,0,1230234.10737
1773282600000,2026-03-12T02:30:00.000Z,1702069.76048,9320.4316,1711390.19208
1773284400000,2026-03-12T03:00:00.000Z,138.7234,41023.36242,41162.08582
1773286200000,2026-03-12T03:30:00.000Z,36820.06188,31729.6122,68549.67408
1773288000000,2026-03-12T04:00:00.000Z,3194.6017,30069.41267,33264.014370000004
1773289800000,2026-03-12T04:30:00.000Z,236176.4203,4510.8705,240687.2908
1773291600000,2026-03-12T05:00:00.000Z,83297.1935,69.2502,83366.44369999999
1773293400000,2026-03-12T05:30:00.000Z,8269.40914,26712.9414,34982.35054
1773295200000,2026-03-12T06:00:00.000Z,0,208.5684,208.5684
1773297000000,2026-03-12T06:30:00.000Z,1459.3845,2025.099,3484.4835
1773298800000,2026-03-12T07:00:00.000Z,11179.84523,12790.3024,23970.14763
1773300600000,2026-03-12T07:30:00.000Z,69.5825,180658.55845,180728.14095
1773302400000,2026-03-12T08:00:00.000Z,14292.85,1022244.77965,1036537.62965
1773304200000,2026-03-12T08:30:00.000Z,16923.4204,12988.8168,29912.2372
1773306000000,2026-03-12T09:00:00.000Z,93586.00514,9213.5237,102799.52884
1773307800000,2026-03-12T09:30:00.000Z,188275.90758,2130569.92634,2318845.8339199997
1773309600000,2026-03-12T10:00:00.000Z,559.1316,252674.51749,253233.64909
1773311400000,2026-03-12T10:30:00.000Z,0,118253.14184,118253.14184
1773313200000,2026-03-12T11:00:00.000Z,563.1384,275557.5809,276120.7193
1773315000000,2026-03-12T11:30:00.000Z,62029.1112,1378605.81485,1440634.92605
1773316800000,2026-03-12T12:00:00.000Z,275743.92384,1902.8756,277646.79944000003
1773318600000,2026-03-12T12:30:00.000Z,9921.82289,16910.36,26832.18289
1773320400000,2026-03-12T13:00:00.000Z,571300.47521,352.396,571652.8712099999
1773322200000,2026-03-12T13:30:00.000Z,1096090.36066,398477.50128,1494567.86194
1773324000000,2026-03-12T14:00:00.000Z,913781.11423,1030040.0515,1943821.16573
1773325800000,2026-03-12T14:30:00.000Z,2079090.09495,208161.5201,2287251.61505
1773327600000,2026-03-12T15:00:00.000Z,4101.3686,1375820.9178,1379922.2863999999
1773329400000,2026-03-12T15:30:00.000Z,6453.3148,1682107.89566,1688561.21046
1773331200000,2026-03-12T16:00:00.000Z,564381.13782,988175.44931,1552556.5871299999
1773333000000,2026-03-12T16:30:00.000Z,3722.9423,84020.23729,87743.17959
1773334800000,2026-03-12T17:00:00.000Z,12717.7868,36367.69071,49085.477510000004
1773336600000,2026-03-12T17:30:00.000Z,65170.73324,47927.85542,113098.58866000001
1773338400000,2026-03-12T18:00:00.000Z,204643.69251,560.5942,205204.28671
1773340200000,2026-03-12T18:30:00.000Z,206382.20662,3709.818,210092.02462
1773342000000,2026-03-12T19:00:00.000Z,734634.47059,191657.71479,926292.18538
1773343800000,2026-03-12T19:30:00.000Z,0,1300171.66659,1300171.66659
1773345600000,2026-03-12T20:00:00.000Z,148432.1863,1342.4436,149774.6299
1773347400000,2026-03-12T20:30:00.000Z,12843.0792,2808.7616,15651.8408
1773349200000,2026-03-12T21:00:00.000Z,140.6838,19768.9194,19909.603199999998
1773351000000,2026-03-12T21:30:00.000Z,1052.52,26814.30453,27866.82453
1773352800000,2026-03-12T22:00:00.000Z,701.1148,0,701.1148
1773354600000,2026-03-12T22:30:00.000Z,37172.53281,0,37172.53281
1773356400000,2026-03-12T23:00:00.000Z,6765.4307,754891.09566,761656.52636
1773358200000,2026-03-12T23:30:00.000Z,5570.5823,1764.8429,7335.4252
1773360000000,2026-03-13T00:00:00.000Z,53522.0586,4787774.43067,4841296.48927
1773361800000,2026-03-13T00:30:00.000Z,2123494.25893,4095973.39133,6219467.65026
1773363600000,2026-03-13T01:00:00.000Z,2075.1437,464083.79767,466158.94137
1773365400000,2026-03-13T01:30:00.000Z,35513.92928,74040.37912,109554.3084
1773367200000,2026-03-13T02:00:00.000Z,10072.7877,9307.3345,19380.1222
1773369000000,2026-03-13T02:30:00.000Z,717154.5928,6346.6157,723501.2085
1773370800000,2026-03-13T03:00:00.000Z,5838.2852,15383.2824,21221.567600000002
1773372600000,2026-03-13T03:30:00.000Z,111216.36972,86969.0646,198185.43432
1773374400000,2026-03-13T04:00:00.000Z,12898.7838,1113.8944,14012.678199999998
1773376200000,2026-03-13T04:30:00.000Z,0,1570.4152,1570.4152
1773378000000,2026-03-13T05:00:00.000Z,498.832,5350.7023,5849.5343
1773379800000,2026-03-13T05:30:00.000Z,0,469741.48672,469741.48672
1773381600000,2026-03-13T06:00:00.000Z,755462.02558,3577.0292,759039.05478
1773383400000,2026-03-13T06:30:00.000Z,87246.01732,13249.7157,100495.73302
1773385200000,2026-03-13T07:00:00.000Z,13231.94872,826822.75089,840054.69961
1773387000000,2026-03-13T07:30:00.000Z,0,1017970.14445,1017970.14445
1773388800000,2026-03-13T08:00:00.000Z,14139.2641,9213.51822,23352.78232
1773390600000,2026-03-13T08:30:00.000Z,92770.3268,831645.0444,924415.3712
1773392400000,2026-03-13T09:00:00.000Z,70377.96203,14752.5168,85130.47883
1773394200000,2026-03-13T09:30:00.000Z,502.839,380167.01914,380669.85813999997
1773396000000,2026-03-13T10:00:00.000Z,0,3213231.59376,3213231.59376
1773397800000,2026-03-13T10:30:00.000Z,7894.3853,638574.18324,646468.56854
1773399600000,2026-03-13T11:00:00.000Z,22766.6075,36219.53113,58986.13863
1773401400000,2026-03-13T11:30:00.000Z,9602.6791,13108.61773,22711.29683
1773403200000,2026-03-13T12:00:00.000Z,72.384,222219.66439,222292.04838999998
1773405000000,2026-03-13T12:30:00.000Z,4141.3999,4013120.46018,4017261.86008
1773406800000,2026-03-13T13:00:00.000Z,77805.40068,10578436.91133,10656242.31201
1773408600000,2026-03-13T13:30:00.000Z,144471.54699,6309450.8666,6453922.41359
1773410400000,2026-03-13T14:00:00.000Z,11659.035,5021672.57246,5033331.607460001
1773412200000,2026-03-13T14:30:00.000Z,6208941.01903,244077.80483,6453018.82386
1773414000000,2026-03-13T15:00:00.000Z,984721.6689,336356.65126,1321078.3201600001
1773415800000,2026-03-13T15:30:00.000Z,4391916.64445,120642.4634,4512559.107849999
1773417600000,2026-03-13T16:00:00.000Z,2738504.56566,214725.8005,2953230.3661599997
1773419400000,2026-03-13T16:30:00.000Z,143.709,804460.02947,804603.73847
1773421200000,2026-03-13T17:00:00.000Z,246505.27745,373505.84544,620011.12289
1773423000000,2026-03-13T17:30:00.000Z,2337111.81241,7181.3429,2344293.15531
1773424800000,2026-03-13T18:00:00.000Z,357960.64421,54875.8783,412836.52251
1773426600000,2026-03-13T18:30:00.000Z,16835.1843,132728.31251,149563.49680999998
1773428400000,2026-03-13T19:00:00.000Z,62186.6893,5979.5529,68166.2422
1773430200000,2026-03-13T19:30:00.000Z,0,10398.2486,10398.2486
1773432000000,2026-03-13T20:00:00.000Z,1068.01,312021.75044,313089.76044
1773433800000,2026-03-13T20:30:00.000Z,356.6315,14285.28,14641.9115
1773435600000,2026-03-13T21:00:00.000Z,60043.5418,16302.9132,76346.455
1773437400000,2026-03-13T21:30:00.000Z,91687.70692,3129.7828,94817.48972
1773439200000,2026-03-13T22:00:00.000Z,2211036.36266,8151.40588,2219187.76854
1773441000000,2026-03-13T22:30:00.000Z,2100588.69395,25187.7016,2125776.39555
1773442800000,2026-03-13T23:00:00.000Z,4815.7181,43407.137,48222.8551
1773444600000,2026-03-13T23:30:00.000Z,0,1276.8216,1276.8216
1773446400000,2026-03-14T00:00:00.000Z,9340.3458,1360.28446,10700.63026
1773448200000,2026-03-14T00:30:00.000Z,119703.28649,70.641,119773.92749
1773450000000,2026-03-14T01:00:00.000Z,0,33532.942,33532.942
1773451800000,2026-03-14T01:30:00.000Z,113421.99087,11616.7692,125038.76006999999
1773453600000,2026-03-14T02:00:00.000Z,0,708.716,708.716
1773455400000,2026-03-14T02:30:00.000Z,353.6443,0,353.6443
1773457200000,2026-03-14T03:00:00.000Z,9080.9472,311174.1079,320255.0551
1773459000000,2026-03-14T03:30:00.000Z,4553.84109,49075.28528,53629.12637
1773460800000,2026-03-14T04:00:00.000Z,21.3117,59583.5838,59604.8955
1773462600000,2026-03-14T04:30:00.000Z,16186.7536,328917.80889,345104.56249
1773464400000,2026-03-14T05:00:00.000Z,3611.0019,142.2294,3753.2313000000004
1773466200000,2026-03-14T05:30:00.000Z,193204.2659,3850.2486,197054.5145
1773468000000,2026-03-14T06:00:00.000Z,497183.89515,283.6,497467.49515
1773469800000,2026-03-14T06:30:00.000Z,1926831.89138,776.2055,1927608.0968799999
1773471600000,2026-03-14T07:00:00.000Z,0,70.6855,70.6855
1773473400000,2026-03-14T07:30:00.000Z,3171.576,0,3171.576
1773475200000,2026-03-14T08:00:00.000Z,65737.82789,23465.1738,89203.00169
1773477000000,2026-03-14T08:30:00.000Z,3175.0467,119.9962,3295.0429
1773478800000,2026-03-14T09:00:00.000Z,0,918.7984,918.7984
1773480600000,2026-03-14T09:30:00.000Z,34634.07994,705.55,35339.629940000006
1773482400000,2026-03-14T10:00:00.000Z,4156.1654,0,4156.1654
1773484200000,2026-03-14T10:30:00.000Z,71326.1474,2254.10154,73580.24894
1773486000000,2026-03-14T11:00:00.000Z,1200.682,5932.7369,7133.4189
1773487800000,2026-03-14T11:30:00.000Z,0,16808.3767,16808.3767
1773489600000,2026-03-14T12:00:00.000Z,2686.6986,260788.94468,263475.64327999996
1773491400000,2026-03-14T12:30:00.000Z,16372.5136,5741.2786,22113.7922
1773493200000,2026-03-14T13:00:00.000Z,918.7996,150847.39534,151766.19494
1773495000000,2026-03-14T13:30:00.000Z,4246.4969,640.6695,4887.1664
1773496800000,2026-03-14T14:00:00.000Z,17175.7794,38940.13342,56115.91282
1773498600000,2026-03-14T14:30:00.000Z,123882.1669,7080.9282,130963.09509999999
1773500400000,2026-03-14T15:00:00.000Z,564.2976,2359.8926,2924.1902
1773502200000,2026-03-14T15:30:00.000Z,177240.64736,0,177240.64736
1773504000000,2026-03-14T16:00:00.000Z,25815.26725,4443.8058,30259.07305
1773505800000,2026-03-14T16:30:00.000Z,310.71212,17446.4658,17757.177920000002
1773507600000,2026-03-14T17:00:00.000Z,204.96726,102083.6895,102288.65676
1773509400000,2026-03-14T17:30:00.000Z,0,1129.9075,1129.9075
1773511200000,2026-03-14T18:00:00.000Z,27367.3045,0,27367.3045
1773513000000,2026-03-14T18:30:00.000Z,141.243,0,141.243
1773514800000,2026-03-14T19:00:00.000Z,9323.2124,30381.628,39704.8404
1773516600000,2026-03-14T19:30:00.000Z,0,87655.8676,87655.8676
1773518400000,2026-03-14T20:00:00.000Z,16670.168,3747.5198,20417.6878
1773520200000,2026-03-14T20:30:00.000Z,1200.2059,50063.3574,51263.5633
1773522000000,2026-03-14T21:00:00.000Z,6292.8055,0,6292.8055
1773523800000,2026-03-14T21:30:00.000Z,0,11176.8564,11176.8564
1773525600000,2026-03-14T22:00:00.000Z,0,919.8397,919.8397
1773527400000,2026-03-14T22:30:00.000Z,212.0265,0,212.0265
1773529200000,2026-03-14T23:00:00.000Z,141.905,624968.91851,625110.82351
1773531000000,2026-03-14T23:30:00.000Z,0,417025.2161,417025.2161
1773532800000,2026-03-15T00:00:00.000Z,8235.0522,36629.88879,44864.940989999996
1773534600000,2026-03-15T00:30:00.000Z,5745.5908,7.10766,5752.69846
1773536400000,2026-03-15T01:00:00.000Z,63702.9285,2339.8095,66042.738
1773538200000,2026-03-15T01:30:00.000Z,8141.3265,1637.80464,9779.13114
1773540000000,2026-03-15T02:00:00.000Z,0,1050214.18431,1050214.18431
1773541800000,2026-03-15T02:30:00.000Z,2420.7029,3282405.57927,3284826.28217
1773543600000,2026-03-15T03:00:00.000Z,570.2512,0,570.2512
1773545400000,2026-03-15T03:30:00.000Z,2634.7781,998.3436,3633.1217
1773547200000,2026-03-15T04:00:00.000Z,1106.36056,364398.24685,365504.60741
1773549000000,2026-03-15T04:30:00.000Z,21940.0587,0,21940.0587
1773550800000,2026-03-15T05:00:00.000Z,0,599660.80277,599660.80277
1773552600000,2026-03-15T05:30:00.000Z,21479.9259,18470.1564,39950.082299999995
1773554400000,2026-03-15T06:00:00.000Z,1143.128,9362.7715,10505.899500000001
1773556200000,2026-03-15T06:30:00.000Z,19559.0518,10137.3422,29696.394
1773558000000,2026-03-15T07:00:00.000Z,8287.364,58903.127,67190.491
1773559800000,2026-03-15T07:30:00.000Z,13359.06354,0,13359.06354
1773561600000,2026-03-15T08:00:00.000Z,0,32248.7558,32248.7558
1773563400000,2026-03-15T08:30:00.000Z,859.1472,17359.3533,18218.5005
1773565200000,2026-03-15T09:00:00.000Z,718.149,680834.93038,681553.07938
1773567000000,2026-03-15T09:30:00.000Z,215.0541,0,215.0541
1773568800000,2026-03-15T10:00:00.000Z,358.6052,19251.7839,19610.3891
1773570600000,2026-03-15T10:30:00.000Z,0,3158.2892,3158.2892
1773572400000,2026-03-15T11:00:00.000Z,138823.78822,0,138823.78822
1773574200000,2026-03-15T11:30:00.000Z,3084.5706,124899.4539,127984.0245
1773576000000,2026-03-15T12:00:00.000Z,12034.2273,2152.2988,14186.526100000001
1773577800000,2026-03-15T12:30:00.000Z,50875.4474,143.9038,51019.3512
1773579600000,2026-03-15T13:00:00.000Z,2306221.22095,41194.4432,2347415.66415
1773581400000,2026-03-15T13:30:00.000Z,97316.22425,51275.8769,148592.10115
1773583200000,2026-03-15T14:00:00.000Z,22701.7836,143.0966,22844.8802
1773585000000,2026-03-15T14:30:00.000Z,13836.8833,4859.3406,18696.2239
1773586800000,2026-03-15T15:00:00.000Z,2146.77,14675.95,16822.72
1773588600000,2026-03-15T15:30:00.000Z,2278.95234,71.4583,2350.4106399999996
1773590400000,2026-03-15T16:00:00.000Z,10623.1949,0,10623.1949
1773592200000,2026-03-15T16:30:00.000Z,45558.2079,6579.58964,52137.79754
1773594000000,2026-03-15T17:00:00.000Z,0,285.5092,285.5092
1773595800000,2026-03-15T17:30:00.000Z,715.9692,1309502.43999,1310218.40919
1773597600000,2026-03-15T18:00:00.000Z,6216.15552,6393.176,12609.33152
1773599400000,2026-03-15T18:30:00.000Z,660476.39579,4448.9864,664925.38219
1773601200000,2026-03-15T19:00:00.000Z,1925.208,57848.8162,59774.0242
1773603000000,2026-03-15T19:30:00.000Z,12722.30406,5362.835,18085.13906
1773604800000,2026-03-15T20:00:00.000Z,2351.64081,790.2312,3141.87201
1773606600000,2026-03-15T20:30:00.000Z,0,504815.99732,504815.99732
1773608400000,2026-03-15T21:00:00.000Z,11200.229,9039.53358,20239.76258
1773610200000,2026-03-15T21:30:00.000Z,4465.6126,3618564.11234,3623029.72494
1773612000000,2026-03-15T22:00:00.000Z,151700.42233,2294406.71725,2446107.13958
1773613800000,2026-03-15T22:30:00.000Z,10415.2732,9101604.08536,9112019.35856
1773615600000,2026-03-15T23:00:00.000Z,464268.24502,467830.07135,932098.3163699999
1773617400000,2026-03-15T23:30:00.000Z,32092.13774,56995.88715,89088.02489
1773619200000,2026-03-16T00:00:00.000Z,78732.7989,855765.90956,934498.7084599999
1773621000000,2026-03-16T00:30:00.000Z,29329.92827,2251.6974,31581.62567
1773622800000,2026-03-16T01:00:00.000Z,390554.80127,68127.29164,458682.09291
1773624600000,2026-03-16T01:30:00.000Z,724.615,284433.86449,285158.47949
1773626400000,2026-03-16T02:00:00.000Z,225916.56165,20128.95564,246045.51729
1773628200000,2026-03-16T02:30:00.000Z,28724.279,6019.3865,34743.665499999996
1773630000000,2026-03-16T03:00:00.000Z,80157.9908,1666295.16951,1746453.16031
1773631800000,2026-03-16T03:30:00.000Z,439515.5849,17531163.36996,17970678.954859998
1773633600000,2026-03-16T04:00:00.000Z,3457.8783,136659.13656,140117.01486000002
1773635400000,2026-03-16T04:30:00.000Z,127172.39635,3358177.86552,3485350.26187
1773637200000,2026-03-16T05:00:00.000Z,26015.3842,19752.1795,45767.5637
1773639000000,2026-03-16T05:30:00.000Z,40003.85452,578580.89021,618584.74473
1773640800000,2026-03-16T06:00:00.000Z,998650.91152,53136.1994,1051787.11092
1773642600000,2026-03-16T06:30:00.000Z,0,15571.186,15571.186
1773644400000,2026-03-16T07:00:00.000Z,24374.3536,12331.6238,36705.977399999996
1773646200000,2026-03-16T07:30:00.000Z,2051521.44378,11674.55606,2063195.9998400002
1773648000000,2026-03-16T08:00:00.000Z,208013.65514,139923.17312,347936.82826
1773649800000,2026-03-16T08:30:00.000Z,1311475.5293,51008.7585,1362484.2878
1773651600000,2026-03-16T09:00:00.000Z,511.6363,38291.2958,38802.9321
1773653400000,2026-03-16T09:30:00.000Z,0,52312.13341,52312.13341
1773655200000,2026-03-16T10:00:00.000Z,12580.1268,170346.47095,182926.59775
1773657000000,2026-03-16T10:30:00.000Z,21297.0306,739212.51077,760509.54137
1773658800000,2026-03-16T11:00:00.000Z,11782.6012,31504.57058,43287.17178
1773660600000,2026-03-16T11:30:00.000Z,0,26178.31213,26178.31213
1773662400000,2026-03-16T12:00:00.000Z,30265.6058,596947.07389,627212.67969
1773664200000,2026-03-16T12:30:00.000Z,69260.6344,549044.77698,618305.41138
1773666000000,2026-03-16T13:00:00.000Z,1993.4744,18698.0761,20691.550499999998
1773667800000,2026-03-16T13:30:00.000Z,354640.69764,3164291.5468,3518932.24444
1773669600000,2026-03-16T14:00:00.000Z,1640895.28491,498374.1807,2139269.46561
1773671400000,2026-03-16T14:30:00.000Z,2163829.50394,1669031.28427,3832860.78821
1773673200000,2026-03-16T15:00:00.000Z,5499.7849,661268.441,666768.2259
1773675000000,2026-03-16T15:30:00.000Z,701296.43517,127996.89847,829293.33364
1773676800000,2026-03-16T16:00:00.000Z,87682.84641,79032.33822,166715.18463
1773678600000,2026-03-16T16:30:00.000Z,2453.85537,498577.87101,501031.72638
1773680400000,2026-03-16T17:00:00.000Z,16406.09265,112035.39301,128441.48566
1773682200000,2026-03-16T17:30:00.000Z,58669.53082,432990.14891,491659.67973
1773684000000,2026-03-16T18:00:00.000Z,78244.37145,2144691.93339,2222936.30484
1773685800000,2026-03-16T18:30:00.000Z,92281.03795,234511.91172,326792.94967
1773687600000,2026-03-16T19:00:00.000Z,157931.25161,891173.5852,1049104.83681
1773689400000,2026-03-16T19:30:00.000Z,204703.88637,31227.441,235931.32736999998
1773691200000,2026-03-16T20:00:00.000Z,886.803,443.5348,1330.3378
1773693000000,2026-03-16T20:30:00.000Z,32088.6808,266914.32919,299003.00999
1773694800000,2026-03-16T21:00:00.000Z,12248.8971,2136728.73163,2148977.62873
1773696600000,2026-03-16T21:30:00.000Z,53334.64795,3011548.8405,3064883.48845
1773698400000,2026-03-16T22:00:00.000Z,7385.01245,1612490.05455,1619875.067
1773700200000,2026-03-16T22:30:00.000Z,445.8348,73039.66792,73485.50272
1773702000000,2026-03-16T23:00:00.000Z,1150564.45215,20899.1089,1171463.5610500001
1773703800000,2026-03-16T23:30:00.000Z,46574.52996,393709.59339,440284.12335
1773705600000,2026-03-17T00:00:00.000Z,722333.13654,9991005.60515,10713338.741689999
1773707400000,2026-03-17T00:30:00.000Z,14837.8972,155069.67234,169907.56954
1773709200000,2026-03-17T01:00:00.000Z,18812.922,18881221.33979,18900034.26179
1773711000000,2026-03-17T01:30:00.000Z,263355.28386,500285.25502,763640.53888
1773712800000,2026-03-17T02:00:00.000Z,677028.22724,5233.2156,682261.44284
1773714600000,2026-03-17T02:30:00.000Z,38175.1409,108125.14588,146300.28678
1773716400000,2026-03-17T03:00:00.000Z,1015279.8106,61956.2017,1077236.0123
1773718200000,2026-03-17T03:30:00.000Z,1815749.69316,120396.225,1936145.9181600001
1773720000000,2026-03-17T04:00:00.000Z,66744.46444,93078.9507,159823.41514
1773721800000,2026-03-17T04:30:00.000Z,1145055.1979,13807.6677,1158862.8656000001
1773723600000,2026-03-17T05:00:00.000Z,5408.6591,231732.66361,237141.32270999998
1773725400000,2026-03-17T05:30:00.000Z,1153427.08568,92368.07709,1245795.16277
1773727200000,2026-03-17T06:00:00.000Z,1255.7207,219287.78282,220543.50352
1773729000000,2026-03-17T06:30:00.000Z,14133.9776,7183.9655,21317.9431
1773730800000,2026-03-17T07:00:00.000Z,1037.4174,356166.64121,357204.05860999995
1773732600000,2026-03-17T07:30:00.000Z,2003.7672,0,2003.7672
1773734400000,2026-03-17T08:00:00.000Z,48004.3567,87546.55984,135550.91654
1773736200000,2026-03-17T08:30:00.000Z,4300.109,23141.0061,27441.1151
1773738000000,2026-03-17T09:00:00.000Z,256992.34411,1864313.1388,2121305.4829100003
1773739800000,2026-03-17T09:30:00.000Z,517704.18762,74.4712,517778.65882
1773741600000,2026-03-17T10:00:00.000Z,2077615.71769,4574.866,2082190.58369
1773743400000,2026-03-17T10:30:00.000Z,2208.5548,0,2208.5548
1773745200000,2026-03-17T11:00:00.000Z,0,204447.74214,204447.74214
1773747000000,2026-03-17T11:30:00.000Z,0,98891.36766,98891.36766
1773748800000,2026-03-17T12:00:00.000Z,257819.15169,22767.47338,280586.62507
1773750600000,2026-03-17T12:30:00.000Z,166935.51544,7174.36586,174109.88129999998
1773752400000,2026-03-17T13:00:00.000Z,7870.6943,1571.95639,9442.65069
1773754200000,2026-03-17T13:30:00.000Z,1595473.67566,261413.62339,1856887.29905
1773756000000,2026-03-17T14:00:00.000Z,61655.87483,249266.34061,310922.21544
1773757800000,2026-03-17T14:30:00.000Z,13415.3668,1587195.45634,1600610.82314
1773759600000,2026-03-17T15:00:00.000Z,705830.78177,3941672.69817,4647503.47994
1773761400000,2026-03-17T15:30:00.000Z,575098.83189,27884.5719,602983.40379
1773763200000,2026-03-17T16:00:00.000Z,85700.9889,407459.60384,493160.59274
1773765000000,2026-03-17T16:30:00.000Z,20363.44478,6377.6901,26741.13488
1773766800000,2026-03-17T17:00:00.000Z,6368.5325,219767.09467,226135.62717
1773768600000,2026-03-17T17:30:00.000Z,2151.2851,314781.39143,316932.67653
1773770400000,2026-03-17T18:00:00.000Z,297654.0278,152854.20426,450508.23205999995
1773772200000,2026-03-17T18:30:00.000Z,0,410312.8939,410312.8939
1773774000000,2026-03-17T19:00:00.000Z,41655.7717,233848.01872,275503.79042
1773775800000,2026-03-17T19:30:00.000Z,66950.763,3783.13,70733.89300000001
1773777600000,2026-03-17T20:00:00.000Z,14934.40333,13345.9712,28280.37453
1773779400000,2026-03-17T20:30:00.000Z,0,1490.27,1490.27
1773781200000,2026-03-17T21:00:00.000Z,0,34414.4123,34414.4123
1773783000000,2026-03-17T21:30:00.000Z,0,37016.1669,37016.1669
1773784800000,2026-03-17T22:00:00.000Z,77576.43834,115166.92439,192743.36273
1773786600000,2026-03-17T22:30:00.000Z,1752491.30032,13361.1718,1765852.4721199998
1773788400000,2026-03-17T23:00:00.000Z,8521.1531,18287.29858,26808.45168
1773790200000,2026-03-17T23:30:00.000Z,306350.21897,0,306350.21897
1773792000000,2026-03-18T00:00:00.000Z,280652.87474,36303.34512,316956.21986
1773793800000,2026-03-18T00:30:00.000Z,508028.74131,60954.95527,568983.69658
1773795600000,2026-03-18T01:00:00.000Z,0,82560.38459,82560.38459
1773797400000,2026-03-18T01:30:00.000Z,221.9232,104952.71668,105174.63988
1773799200000,2026-03-18T02:00:00.000Z,5116.3878,219499.22808,224615.61588
1773801000000,2026-03-18T02:30:00.000Z,0,310192.47645,310192.47645
1773802800000,2026-03-18T03:00:00.000Z,0,544380.11423,544380.11423
1773804600000,2026-03-18T03:30:00.000Z,893.017,436496.89154,437389.90854
1773806400000,2026-03-18T04:00:00.000Z,5651.7246,282.89394,5934.6185399999995
1773808200000,2026-03-18T04:30:00.000Z,395218.51891,0,395218.51891
1773810000000,2026-03-18T05:00:00.000Z,199192.08273,4159.0186,203351.10133
1773811800000,2026-03-18T05:30:00.000Z,586640.02368,295.9658,586935.98948
1773813600000,2026-03-18T06:00:00.000Z,0,16456.0971,16456.0971
1773815400000,2026-03-18T06:30:00.000Z,24689.4003,0,24689.4003
1773817200000,2026-03-18T07:00:00.000Z,128284.74662,1846.1219,130130.86852
1773819000000,2026-03-18T07:30:00.000Z,368502.79326,368.5535,368871.34676
1773820800000,2026-03-18T08:00:00.000Z,73.5229,67479.2179,67552.7408
1773822600000,2026-03-18T08:30:00.000Z,147.9446,48011.14414,48159.08874
1773824400000,2026-03-18T09:00:00.000Z,1036.635,128126.78639,129163.42138999999
1773826200000,2026-03-18T09:30:00.000Z,10967.3328,116455.93451,127423.26731000001
1773828000000,2026-03-18T10:00:00.000Z,148.3478,4599.6938,4748.0416000000005
1773829800000,2026-03-18T10:30:00.000Z,166084.88111,961.2946,167046.17570999998
1773831600000,2026-03-18T11:00:00.000Z,1030634.11735,21345.0421,1051979.15945
1773833400000,2026-03-18T11:30:00.000Z,16541846.09836,107290.5623,16649136.66066
1773835200000,2026-03-18T12:00:00.000Z,473839.74993,61769.6352,535609.38513
1773837000000,2026-03-18T12:30:00.000Z,4079839.98714,480808.462,4560648.44914
1773838800000,2026-03-18T13:00:00.000Z,1980677.75871,375189.69921,2355867.45792
1773840600000,2026-03-18T13:30:00.000Z,1602411.68031,62265.27678,1664676.95709
1773842400000,2026-03-18T14:00:00.000Z,5987188.00442,94346.6362,6081534.64062
1773844200000,2026-03-18T14:30:00.000Z,8041507.30756,287952.64539,8329459.95295
1773846000000,2026-03-18T15:00:00.000Z,8594646.84601,536684.13099,9131330.977
1773847800000,2026-03-18T15:30:00.000Z,7332.9484,237519.72792,244852.67632
1773849600000,2026-03-18T16:00:00.000Z,757599.41295,98324.64938,855924.06233
1773851400000,2026-03-18T16:30:00.000Z,523762.42822,55487.34601,579249.77423
1773853200000,2026-03-18T17:00:00.000Z,37313.20023,110834.3335,148147.53373
1773855000000,2026-03-18T17:30:00.000Z,3281.2306,476304.65831,479585.88891000004
1773856800000,2026-03-18T18:00:00.000Z,418524.44112,579000.79218,997525.2333
1773858600000,2026-03-18T18:30:00.000Z,5437400.53142,52236.6216,5489637.15302
1773860400000,2026-03-18T19:00:00.000Z,6916.625,455915.75954,462832.38454
1773862200000,2026-03-18T19:30:00.000Z,1068172.45279,44516.09138,1112688.5441700001
1773864000000,2026-03-18T20:00:00.000Z,7226011.64372,265887.24449,7491898.8882100005
1773865800000,2026-03-18T20:30:00.000Z,4842.9668,728861.74524,733704.71204
1773867600000,2026-03-18T21:00:00.000Z,0,92037.12118,92037.12118
1773869400000,2026-03-18T21:30:00.000Z,2205.8701,13339.36356,15545.23366
1773871200000,2026-03-18T22:00:00.000Z,508491.01634,428.241,508919.25733999995
1773873000000,2026-03-18T22:30:00.000Z,16104.7212,220.35375,16325.07495
1773874800000,2026-03-18T23:00:00.000Z,34189.8438,10674.2374,44864.0812
1773876600000,2026-03-18T23:30:00.000Z,925.3712,16758.6988,17684.07
